teks_keluhan_awam|teks_laporan_teknisi|tipe_aset|lokasi_gedung|lokasi_lantai|lokasi_zona|kategori_aset|severity|root_cause|jenis_kerusakan|biaya_perbaikan
Pintu kayu HPL di gedung A lantai 6 zona timur mengalami kerusakan berat karena aliran air yang lemah akibat faktor lingkungan, sehingga perlu perbaikan segera|Pintu kayu HPL rusak parah|Pintu Kayu/HPL|Gedung A|Lantai 6|Zona Timur|Arsitektur|Fatal|Faktor lingkungan|Aliran lemah|5301000
Plafon di Gedung D, Lantai 4, Zona Barat mengalami getaran berlebihan dan penumpukan debu/kotoran, sehingga terdengar agak berisik dan mengganggu|Tidak ada laporan teknisi|Plafon|Gedung D|Lantai 4|Zona Barat|Arsitektur|Ringan|Debu/kotoran|Getaran berlebihan|398000
Lampu LED Downlight di Gedung Utama Lantai 4 Zona Timur mati total karena aus dan tegangan tidak stabil, membuat ruangan gelap dan sangat mengganggu|Lampu LED Downlight mengalami kerusakan fatal|Lampu LED Downlight|Gedung Utama|Lantai 4|Zona Timur|Electrical|Fatal|Tegangan tidak stabil|Aus/abrasi|17784000
Lampu LED Downlight di Gedung Utama Lantai 4 Zona Timur mengalami kerusakan parah karena aus dan tegangan tidak stabil, perlu perbaikan segera|Laporan teknisi: Lampu LED Downlight mengalami kerusakan fatal|Lampu LED Downlight|Gedung Utama|Lantai 4|Zona Timur|Electrical|Fatal|Tegangan tidak stabil|Aus/abrasi|17784000
APAR Dry Powder Cartridge di Gedung E Lantai 4 Zona Timur mengalami gangguan sensor error yang kemungkinan disebabkan oleh getaran, perlu perbaikan segera|Laporan teknisi menunjukkan kerusakan sensor error|APAR Dry Powder Cartridge|Gedung E|Lantai 4|Zona Timur|Sistem Pemadam Kebakaran|Ringan|Getaran|Sensor error|77000
Jet Shower di gedung utama lantai 14 zona timur tiba-tiba mati total karena kelembaban tinggi, tampilan rusak parah, sangat mengganggu|Tidak ada laporan teknisi|Jet Shower|Gedung Utama|Lantai 14|Zona Timur|Plumbing|Fatal|Kelembaban tinggi|Tampilan rusak|10420000
Jet Shower di lantai 14 zona timur gedung utama mengalami kerusakan tampilan karena kelembaban tinggi, perlu perbaikan segera|Tidak ada laporan teknisi|Jet Shower|Gedung Utama|Lantai 14|Zona Timur|Plumbing|Fatal|Kelembaban tinggi|Tampilan rusak|10420000
Lampu TL di Gedung Utama Lantai 5 Zona Selatan tiba-tiba performa menurun dan sering netes, sepertinya ada overload yang membuatnya agak berisik dan mengganggu rutinitas|Laporan teknisi tentang kerusakan Lampu TL|Lampu TL|Gedung Utama|Lantai 5|Zona Selatan|Electrical|Sedang|Overload|Performa menurun|544000
Meter PDAM di Gedung B lantai 7 zona tengah mengalami koneksi terputus karena kelembaban tinggi, sehingga air tidak bisa mengalir dengan lancar, agak mengganggu rutinitas harian kita|Koneksi terputus|Meter PDAM|Gedung B|Lantai 7|Zona Tengah|Pencatatan Meter|Ringan|Kelembaban tinggi|Koneksi terputus|374000
Gedung B lantai 7 zona tengah mengalami masalah koneksi terputus pada meter PDAM karena kelembaban tinggi, sehingga perlu dilakukan perbaikan agar air dapat mengalir dengan lancar|Perlu dilakukan perbaikan|Meter PDAM|Gedung B|Lantai 7|Zona Tengah|Pencatatan Meter|Ringan|Kelembaban tinggi|Koneksi terputus|374000
Lampu TL di Gedung D Lantai 5 Zona Utara netes terus karena getaran berlebihan, kayaknya karena human error deh, jadi agak berisik dan mengganggu|Lampu TL mengalami getaran berlebihan|Lampu TL|Gedung D|Lantai 5|Zona Utara|Electrical|Sedang|Human error|Getaran berlebihan|1809000
Lampu TL Gedung D Lantai 5 Zona Utara rusak, getaran berlebihan, human error|Lampu TL rusak|Lampu TL|Gedung D|Lantai 5|Zona Utara|Electrical|Sedang|Human error|Getaran berlebihan|1809000
Lampu TL di Gedung D Lantai 5 Zona Utara mengalami kerusakan karena getaran berlebihan yang disebabkan oleh human error, sehingga perlu perbaikan segera|Laporan teknisi: Lampu TL mengalami kerusakan|Lampu TL|Gedung D|Lantai 5|Zona Utara|Electrical|Sedang|Human error|Getaran berlebihan|1809000
Control Panel Penerangan di Gedung C Lantai 1 Zona Selatan mengalami aliran listrik yang lemah karena kelembaban tinggi, ini sangat mengganggu rutinitas harian|Ditemukan adanya kelembaban tinggi yang menyebabkan aliran listrik lemah|Control Panel Penerangan|Gedung C|Lantai 1|Zona Selatan|Electrical|Sedang|Kelembaban tinggi|Aliran lemah|761000
Aliran listrik di Control Panel Penerangan Gedung C Lantai 1 Zona Selatan jadi lemah karena kelembaban, perlu diperbaiki|Perlu diperbaiki karena kelembaban|Control Panel Penerangan|Gedung C|Lantai 1|Zona Selatan|Electrical|Sedang|Kelembaban tinggi|Aliran lemah|761000
Sistem penerangan di Gedung C Lantai 1 Zona Selatan mengalami gangguan karena aliran listrik yang lemah, kemungkinan disebabkan kelembaban tinggi, perlu penanganan segera|Sistem penerangan mengalami gangguan|Control Panel Penerangan|Gedung C|Lantai 1|Zona Selatan|Electrical|Sedang|Kelembaban tinggi|Aliran lemah|761000
Kami memiliki masalah dengan AC Split di lantai 7 Gedung A, zona Barat, yang mengalami overheat karena kurang perawatan, sehingga menyebabkan kerusakan yang cukup parah|Tidak ada laporan teknisi|AC Split|Gedung A|Lantai 7|Zona Barat|Mechanical|Berat|Kurang perawatan|Overheat|3927000
Dinding tembok masonry di gedung utama lantai 13 zona barat mengalami kerusakan remote tidak berfungsi karena kurang perawatan, sangat mengganggu rutinitas harian|Belum ada laporan teknisi|Dinding Tembok/Mansonry|Gedung Utama|Lantai 13|Zona Barat|Civil|Sedang|Kurang perawatan|Remote tidak berfungsi|737000
Kerusakan dinding tembok masonry di zona barat lantai 13 gedung utama karena kurang perawatan menyebabkan remote tidak berfungsi, agak berisik dan mengganggu|Sedang dalam proses perbaikan|Dinding Tembok/Mansonry|Gedung Utama|Lantai 13|Zona Barat|Civil|Sedang|Kurang perawatan|Remote tidak berfungsi|737000
Dinding tembok di gedung utama lantai 1 zona barat mengeluarkan bunyi abnormal karena overload, ini sangat mengganggu rutinitas|Dinding tembok mengalami kerusakan karena overload|Dinding Tembok/Mansonry|Gedung Utama|Lantai 1|Zona Barat|Civil|Ringan|Overload|Bunyi abnormal|224000
Kerusakan dinding tembok di gedung utama lantai 1 zona barat menyebabkan bunyi abnormal yang agak berisik, kemungkinan karena overload|Dinding tembok mengalami kerusakan|Dinding Tembok/Mansonry|Gedung Utama|Lantai 1|Zona Barat|Civil|Ringan|Overload|Bunyi abnormal|224000
Lampu LED Bulb di Gedung Utama Lantai 15 Zona Utara mati total karena overheat parah, kurang perawatan yang menyebabkan kerusakan fatal, sangat mengganggu aktivitas|Lampu LED Bulb mengalami kerusakan overheat|Lampu LED Bulb|Gedung Utama|Lantai 15|Zona Utara|Electrical|Berat|Kurang perawatan|Overheat|1740000
Lampu LED Bulb di Gedung Utama Lantai 15 Zona Utara mengalami kerusakan karena overheat dan kurang perawatan, perlu segera diperbaiki|Laporan teknisi: kerusakan overheat pada Lampu LED Bulb|Lampu LED Bulb|Gedung Utama|Lantai 15|Zona Utara|Electrical|Berat|Kurang perawatan|Overheat|1740000
Wastafel Toto di Gedung A Lantai 1 Zona Barat mengalami korsleting parah dan aus normal, sehingga tidak dapat digunakan, perlu perbaikan segera|Laporan kerusakan wastafel Toto|Wastafel|Gedung A|Lantai 1|Zona Barat|Plumbing|Fatal|Aus normal|Korsleting|15900000
Lampu wall sign di gedung B lantai 5 zona utara mengalami getaran berlebihan dan suara netes yang mengganggu rutinitas harian karena kualitas material yang rendah|Lampu wall sign mengalami kerusakan getaran berlebihan|Lampu Wall sign|Gedung B|Lantai 5|Zona Utara|Electrical|Sedang|Kualitas material|Getaran berlebihan|1744000
Lampu wall sign gedung B lantai 5 zona utara rusak getaran berlebihan|Lampu wall sign rusak|Lampu Wall sign|Gedung B|Lantai 5|Zona Utara|Electrical|Sedang|Kualitas material|Getaran berlebihan|1744000
Lampu wall sign di gedung B lantai 5 zona utara mengalami masalah getaran berlebihan yang disebabkan oleh kualitas material yang kurang baik sehingga menghasilkan suara agak berisik|Laporan teknisi: lampu wall sign mengalami kerusakan getaran berlebihan|Lampu Wall sign|Gedung B|Lantai 5|Zona Utara|Electrical|Sedang|Kualitas material|Getaran berlebihan|1744000
Lampu roof tank di gedung B lantai 3 zona tengah mati total karena korosi, sangat mengganggu rutinitas, mohon segera diperbaiki|Lampu roof tank mati, korosi|Roof Tank|Gedung B|Lantai 3|Zona Tengah|Distribusi Air|Sedang|Korosi|Lampu mati|1198000
Lampu roof tank di gedung B lantai 3 zona tengah mengalami kerusakan karena korosi, sehingga lampu menjadi mati, perlu perbaikan segera, biaya diperkirakan sekitar 1198000|Laporan teknisi: lampu roof tank mati karena korosi|Roof Tank|Gedung B|Lantai 3|Zona Tengah|Distribusi Air|Sedang|Korosi|Lampu mati|1198000
Smoke Detector di Gedung D Lantai 9 Zona Barat mengalami masalah getaran berlebihan akibat kurang perawatan, perlu perhatian segera|Perlu perbaikan|Smoke Detector|Gedung D|Lantai 9|Zona Barat|Sistem Proteksi Kebakaran Aktif|Sedang|Kurang perawatan|Getaran berlebihan|1133000
Wiring System di Gedung D Lantai 1 Zona Tengah mengalami kebocoran parah karena debu dan kotoran, sangat mengganggu|Kerusakan kebocoran pada Wiring System|Wiring System|Gedung D|Lantai 1|Zona Tengah|Electrical|Berat|Debu/kotoran|Kebocoran|6408000
Wiring System di Gedung D Lantai 1 Zona Tengah mengalami kerusakan kebocoran karena debu dan kotoran, perlu perbaikan segera|Laporan teknisi: kebocoran parah|Wiring System|Gedung D|Lantai 1|Zona Tengah|Electrical|Berat|Debu/kotoran|Kebocoran|6408000
Pintu kayu HPL di gedung utama lantai 11 zona barat bocor karena korosi, suara netesnya agak berisik dan mengganggu|Kerusakan kebocoran pada pintu kayu HPL|Pintu Kayu/HPL|Gedung Utama|Lantai 11|Zona Barat|Arsitektur|Sedang|Korosi|Kebocoran|1143000
Pintu kayu HPL di zona barat lantai 11 gedung utama mengalami kebocoran karena korosi, perlu perbaikan segera untuk menghindari kerusakan lebih lanjut|Laporan perbaikan pintu kayu HPL|Pintu Kayu/HPL|Gedung Utama|Lantai 11|Zona Barat|Arsitektur|Sedang|Korosi|Kebocoran|1143000
PABX di gedung E lantai 3 zona utara mengalami gangguan sensor error yang membuatnya aus normal, sehingga mengganggu rutinitas kerja|PABX mengalami sensor error|PABX|Gedung E|Lantai 3|Zona Utara|Sistem Telekomunikasi Gedung|Sedang|Aus normal|Sensor error|384000
PABX gedung E lantai 3 zona utara rusak, sensor error, aus normal, perlu diperbaiki segera|PABX rusak|PABX|Gedung E|Lantai 3|Zona Utara|Sistem Telekomunikasi Gedung|Sedang|Aus normal|Sensor error|384000
PABX di gedung E lantai 3 zona utara mengalami kerusakan sensor yang menyebabkan aus normal, perlu dilakukan perbaikan untuk menghindari gangguan lebih lanjut|PABX mengalami kerusakan sensor|PABX|Gedung E|Lantai 3|Zona Utara|Sistem Telekomunikasi Gedung|Sedang|Aus normal|Sensor error|384000
Sistem pemadam kebakaran APAB Dry Powder di Gedung Parkir Lantai 1 Zona Selatan tidak berfungsi dengan baik, kemungkinan karena kualitas material yang kurang|Pemadaman kebakaran APAB Dry Powder bermasalah|APAB Dry Powder|Gedung Parkir|Lantai 1|Zona Selatan|Sistem Pemadam Kebakaran|Ringan|Kualitas material|Tidak berfungsi total|120000
Lampu LED Downlight di Gedung Parkir Lantai 1 Zona Tengah ini sudah aus dan abrasi parah karena kurang perawatan, sehingga mati total dan sangat mengganggu|Lampu LED Downlight rusak|Lampu LED Downlight|Gedung Parkir|Lantai 1|Zona Tengah|Electrical|Fatal|Kurang perawatan|Aus/abrasi|21233000
Monitor CCTV di Gedung B lantai 8 zona utara netes karena sensor error yang disebabkan debu/kotoran|Debu/kotoran menyebabkan sensor error|Monitor CCTV|Gedung B|Lantai 8|Zona Utara|Security Sistem|Sedang|Debu/kotoran|Sensor error|680000
CCTV di Gedung B lantai 8 zona utara mengalami gangguan karena sensor error yang disebabkan oleh debu/kotoran sehingga perlu perbaikan|Sensor error akibat debu/kotoran|Monitor CCTV|Gedung B|Lantai 8|Zona Utara|Security Sistem|Sedang|Debu/kotoran|Sensor error|680000
ATS Panel di Gedung B Lantai 1 Zona Selatan mengalami sensor error, kemungkinan karena debu/kotoran, perlu diperbaiki untuk menghindari kerusakan lebih lanjut|ATS Panel di Gedung B perlu perbaikan|Automatic Transfer Switch (ATS Panel)|Gedung B|Lantai 1|Zona Selatan|Electrical|Berat|Debu/kotoran|Sensor error|4808000
Monitor CCTV di Gedung D Lantai 1 Zona Utara tiba-tiba remote tidak berfungsi karena tegangan tidak stabil, mengganggu rutinitas harian|Teknisi mendapati kerusakan pada remote monitor CCTV|Monitor CCTV|Gedung D|Lantai 1|Zona Utara|Security Sistem|Sedang|Tegangan tidak stabil|Remote tidak berfungsi|1663000
Kerusakan terjadi pada monitor CCTV Hikvision di Gedung D Lantai 1 Zona Utara, remote tidak berfungsi akibat tegangan tidak stabil, mengganggu kegiatan sehari-hari|Perlu diperiksa dan diperbaiki secepatnya|Monitor CCTV|Gedung D|Lantai 1|Zona Utara|Security Sistem|Sedang|Tegangan tidak stabil|Remote tidak berfungsi|1663000
Atap beton gedung E lantai 4 zona timur saya mengalami bunyi abnormal yang sangat mengganggu karena adanya debu dan kotoran yang menumpuk, saya sangat terganggu dengan suara netes-netes yang terus menerus|Debu dan kotoran menyebabkan bunyi abnormal|Atap Beton|Gedung E|Lantai 4|Zona Timur|Civil|Ringan|Debu/kotoran|Bunyi abnormal|173000
Saya ingin melaporkan bahwa atap beton di gedung E lantai 4 zona timur mengalami masalah bunyi abnormal yang disebabkan oleh debu dan kotoran, suara agak berisik dan mengganggu rutinitas|Debu dan kotoran menyebabkan bunyi abnormal|Atap Beton|Gedung E|Lantai 4|Zona Timur|Civil|Ringan|Debu/kotoran|Bunyi abnormal|173000
Roof tank di Gedung Parkir Lantai 1 Zona Timur bocor dan berisik karena retak dan kotoran|Tidak ada laporan teknisi|Roof Tank|Gedung Parkir|Lantai 1|Zona Timur|Distribusi Air|Sedang|Debu/kotoran|Retak/pecah|1084000
Roof tank di Gedung Parkir Lantai 1 Zona Timur mengalami kerusakan retak dan kotoran sehingga menyebabkan kebocoran dan suara berisik|Tidak ada laporan teknisi|Roof Tank|Gedung Parkir|Lantai 1|Zona Timur|Distribusi Air|Sedang|Debu/kotoran|Retak/pecah|1084000
Saya melaporkan bahwa SDP di Gedung Servis, Lantai 2, Zona Utara mengalami masalah macet akibat korosi, sehingga mengganggu rutinitas kerja|Kerusakan SDP karena korosi memerlukan perbaikan|SDP|Gedung Servis|Lantai 2|Zona Utara|Electrical|Ringan|Korosi|Macet/tersumbat|279000
Kerusakan APAR Dry Powder Stored Pressure di Gedung Utama Lantai 2 Zona Barat disebabkan oleh kurangnya perawatan yang membuat remote tidak berfungsi dengan baik, ini agak berisik dan mengganggu rutinitas|Tidak ada laporan teknisi|APAR Dry Powder Stored Pressure|Gedung Utama|Lantai 2|Zona Barat|Sistem Pemadam Kebakaran|Ringan|Kurang perawatan|Remote tidak berfungsi|81000
Dinding tembok gedung B lantai 7 zona selatan mengalami korsleting parah karena human error, membuat listrik netes dan agak berisik|Korsleting listrik pada dinding tembok gedung B|Dinding Tembok/Mansonry|Gedung B|Lantai 7|Zona Selatan|Civil|Sedang|Human error|Korsleting|1994000
Dinding tembok di gedung B lantai 7 zona selatan mengalami kerusakan listrik karena korsleting yang disebabkan oleh human error, perlu perbaikan segera|Laporan kerusakan listrik di gedung B|Dinding Tembok/Mansonry|Gedung B|Lantai 7|Zona Selatan|Civil|Sedang|Human error|Korsleting|1994000
PABX di Gedung A, Lantai 1, Zona Barat, tiba-tiba lampu mati dan tidak bisa dihidupkan, kemungkinan karena tegangan tidak stabil, ini cukup mengganggu rutinitas kita|Lampu PABX mati|PABX|Gedung A|Lantai 1|Zona Barat|Sistem Telekomunikasi Gedung|Ringan|Tegangan tidak stabil|Lampu mati|165000
PABX di Gedung A, Lantai 1, Zona Barat mengalami gangguan, lampu mati dan tidak bisa dioperasikan, kemungkinan disebabkan oleh tegangan listrik yang tidak stabil, perlu diperbaiki secepatnya|Laporan teknisi PABX|PABX|Gedung A|Lantai 1|Zona Barat|Sistem Telekomunikasi Gedung|Ringan|Tegangan tidak stabil|Lampu mati|165000
Lampu Backlit Sign di Gedung D Lantai 10 Zona Tengah saya netes terus karena udah tua dan sering overheat, jadi saya khawatir bakal rusak lebih parah|Lampu Backlit Sign di Gedung D Lantai 10 Zona Tengah mengalami overheat karena usia pakai|Lampu Backlit Sign|Gedung D|Lantai 10|Zona Tengah|Electrical|Ringan|Usia pakai|Overheat|122000
Lampu Backlit Sign di Gedung D Lantai 10 Zona Tengah rusak, overheat, perlu diperbaiki|Lampu Backlit Sign di Gedung D Lantai 10 Zona Tengah perlu diperbaiki karena overheat|Lampu Backlit Sign|Gedung D|Lantai 10|Zona Tengah|Electrical|Ringan|Usia pakai|Overheat|122000
Lampu Backlit Sign di Gedung D Lantai 10 Zona Tengah sedang mengalami masalah overheat yang disebabkan oleh usia pakai, sehingga perlu dilakukan perbaikan untuk menghindari kerusakan lebih lanjut|Lampu Backlit Sign di Gedung D Lantai 10 Zona Tengah perlu diperbaiki karena overheat|Lampu Backlit Sign|Gedung D|Lantai 10|Zona Tengah|Electrical|Ringan|Usia pakai|Overheat|122000
Lampu LED di gedung utama lantai 16 zona tengah mati total karena remote tidak berfungsi dan tegangan tidak stabil|Tegangan tidak stabil menyebabkan kerusakan pada remote|Lampu LED|Gedung Utama|Lantai 16|Zona Tengah|Electrical|Berat|Tegangan tidak stabil|Remote tidak berfungsi|7075000
Lampu LED di zona tengah lantai 16 gedung utama mengalami kerusakan pada remotenya dan tidak bisa digunakan karena tegangan listrik yang tidak stabil|Kerusakan remote dan tegangan tidak stabil|Lampu LED|Gedung Utama|Lantai 16|Zona Tengah|Electrical|Berat|Tegangan tidak stabil|Remote tidak berfungsi|7075000
Lampu downlight di gedung A lantai 10 zona barat mati total karena berkarat dan tegangan tidak stabil, sangat mengganggu|Lampu downlight rusak|Lampu Downlight|Gedung A|Lantai 10|Zona Barat|Electrical|Fatal|Tegangan tidak stabil|Berkarat/korosi|44312000
Lampu downlight zona barat lantai 10 gedung A jebol|Lampu downlight jebol|Lampu Downlight|Gedung A|Lantai 10|Zona Barat|Electrical|Fatal|Tegangan tidak stabil|Berkarat/korosi|44312000
Lampu downlight di gedung A lantai 10 zona barat mengalami kerusakan berat karena korosi dan tegangan listrik yang tidak stabil, perlu segera diperbaiki|Lampu downlight rusak berat|Lampu Downlight|Gedung A|Lantai 10|Zona Barat|Electrical|Fatal|Tegangan tidak stabil|Berkarat/korosi|44312000
Atap beton di Gedung B, Lantai 1, Zona Utara, retak parah karena overload, suara netes air terus menerus, agak berisik, mengganggu rutinitas|Atap beton retak karena overload|Atap Beton|Gedung B|Lantai 1|Zona Utara|Civil|Ringan|Overload|Retak/pecah|315000
Kerusakan atap beton di Gedung B, Lantai 1, Zona Utara, karena overload, menyebabkan retak, suara agak berisik, perlu perbaikan segera|Atap beton retak karena overload|Atap Beton|Gedung B|Lantai 1|Zona Utara|Civil|Ringan|Overload|Retak/pecah|315000
Paving Block di gedung parkir lantai 2 zona barat tiba-tiba mati mendadak karena human error, sangat mengganggu kegiatan sehari-hari|Laporan teknisi: Paving Block mati total|Paving Block|Gedung Parkir|Lantai 2|Zona Barat|Arsitektur|Berat|Human error|Mati mendadak|2945000
Paving Block di zona barat lantai 2 gedung parkir mengalami kerusakan parah karena human error, perlu perbaikan segera|Laporan teknisi: Paving Block mengalami kerusakan parah|Paving Block|Gedung Parkir|Lantai 2|Zona Barat|Arsitektur|Berat|Human error|Mati mendadak|2945000
APAR CO2 di Gedung C, Lantai 3, Zona Selatan mengalami kerusakan karena suara abnormal dan human error, perlu perbaikan segera dengan biaya Rp 2720000|Perlu pengecekan dan perbaikan segera|APAR CO2|Gedung C|Lantai 3|Zona Selatan|Sistem Pemadam Kebakaran|Berat|Human error|Bunyi abnormal|2720000
